Group,SlideName,ResponseId,GroundTruth,ModelPrediction,Q_pred_1,Q_confidence_1,Q_pred_2,Q_confidence_2,Q_saliency,Q_region,Q_pred,background_1,background_2,feedback_1,feedback_2,feedback_3,feedback_4,Q1_isTruePred,Q2_isTruePred,AI_isTruePred,prediction_improvement,confidence_improvement
xai,KSSlide134,R_GTQTPTvtpbmXp1S,Kabuki syndrome,22q11.2 deletion syndrome,Kabuki syndrome,2,Kabuki syndrome,0,0,0,0,5 to 10 years,Community based hospital, saliency maps has no clear benefits to me,Yes,,,1,1,0,0,-2
xai,KSSlide134,R_GSe6EPLpyzeijL1,Kabuki syndrome,22q11.2 deletion syndrome,Kabuki syndrome,2,22q11.2 deletion syndrome,1,0,0,2,> 10 years,Molecular diagnostic company,Great exercise on how much more accurate facial analysis technology is than an experience clinician (me),Yes,,I am struggling with sliency maps,1,0,0,-1,-1
xai,KSSlide134,R_G2b6bfhruev4XW2,Kabuki syndrome,22q11.2 deletion syndrome,Kabuki syndrome,0,22q11.2 deletion syndrome,1,-2,-2,2,> 10 years,Academic medical or research center,I did not find the saliency or region relevance scores helpful,No,,,1,0,0,-1,1
xai,AngelmanSlide13,R_GKxvJBdQPZkFSS6,Angelman syndrome,Angelman syndrome,Angelman syndrome,2,Angelman syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,I did not find the saliency maps or rgional scores helpful. The gestalt is what is important. I don't know how the AI does with ethnicity,Yes,,This is a weather map,1,1,1,0,0
xai,AngelmanSlide13,R_Gm8fDfOiDph2SF7,Angelman syndrome,Angelman syndrome,22q11.2 deletion syndrome,-2,Angelman syndrome,0,0,0,0,5 to 10 years,Academic medical or research center,When my decision was congruent with the AI tool it increased my confidence but when not it decreased my confidence on a diagnosis. The feature of the siliency and prediction were good but not the tool that weighted the facial regions. I found that angelman syndrome was the hardest for me to diagnose and I was not very sure of the AI tools confidence. I hope I can get the answers and learn from this.  ,Yes,"22q11DS,Kabuki syndrome,Noonan syndrome",,0,1,1,1,2
xai,AngelmanSlide13,R_GPKx45OEk8gYHw5,Angelman syndrome,Angelman syndrome,Williams syndrome,0,Williams syndrome,0,-1,-1,0,> 10 years,Academic medical or research center,"Did not consider AI prediction.  Some cases harder than others due to smiling child or at different angle.  I had little use of the saliency/region relevance scores in decision, unless they region scores are consistent enough to be listed at common criteria.",Yes,"22q11DS,Kabuki syndrome","Ala nasi for 22q, lateral eversion of eyelids for Kabuki.  Could pretend to see periorbital fullness on Williams but not really.  Nothing useful on Angelman, Noonan or unaffected",0,0,1,0,0
xai,AngelmanSlide13,R_GZ3LZStirE5GQBb,Angelman syndrome,Angelman syndrome,Williams syndrome,1,Angelman syndrome,-1,-1,-1,-1,< 1 year,Academic medical or research center,Using pictures is more challenging that examining a patient in the clinic. I feel some pictures mixed different features of the conditions which was confusing. I feel that AI is still developing. A prior study by Dr. Solomon showed that Geneticist perform better than AI for dysmorphology.,No,,,0,1,1,1,-2
xai,AngelmanSlide13,R_Gb31EGbfo0tfhDp,Angelman syndrome,Angelman syndrome,Williams syndrome,1,Angelman syndrome,1,-2,-2,2,> 10 years,Academic medical or research center,I did not find the map and region scores at all helpful. ,Yes,"Kabuki syndrome,Williams syndrome","eyebrows, nose, eyes",0,1,1,1,0
xai,AngelmanSlide13,R_GQhqyksHxIl30sk,Angelman syndrome,Angelman syndrome,Angelman syndrome,1,Angelman syndrome,1,0,0,0,> 10 years,Academic medical or research center,not sure how to use this tool,Yes,,not sure,1,1,1,0,0
xai,AngelmanSlide13,R_GE5bfiKBLCe9di7,Angelman syndrome,Angelman syndrome,Angelman syndrome,-1,Angelman syndrome,2,2,2,2,> 10 years,Academic medical or research center,,No,,,1,1,1,0,3
xai,AngelmanSlide13,R_GGrm1vliCilYvFG,Angelman syndrome,Angelman syndrome,Unaffected,0,Unaffected,0,-2,-2,-2,> 10 years,Academic medical or research center,My first thought is I hope I don't mess up your survey by being a poor research participant I really did not understand the AI diagrams and pictures either I recognize the condition immediately stage with that diagnosis or if the AI tool disagreed I reduced my confidence level and if this was the real world it would make me pause and reconsider am I really sure this is the diagnosis which as for the various boxes and diagrams they meant nothing to me,Yes,,,0,0,1,0,0
xai,AngelmanSlide13,R_GM560ttQFtofeYK,Angelman syndrome,Angelman syndrome,Angelman syndrome,1,Angelman syndrome,1,1,1,1,> 10 years,Academic medical or research center,The AI prediction matched the clinical diagnosis in most of the cases.,No,,,1,1,1,0,0
xai,AngelmanSlide13,R_GTQTPTvtpbmXp1S,Angelman syndrome,Angelman syndrome,Williams syndrome,-1,Angelman syndrome,-2,0,0,0,5 to 10 years,Community based hospital, saliency maps has no clear benefits to me,Yes,,,0,1,1,1,-1
xai,AngelmanSlide13,R_GSe6EPLpyzeijL1,Angelman syndrome,Angelman syndrome,Williams syndrome,1,Angelman syndrome,2,0,0,2,> 10 years,Molecular diagnostic company,Great exercise on how much more accurate facial analysis technology is than an experience clinician (me),Yes,,I am struggling with sliency maps,0,1,1,1,1
xai,AngelmanSlide13,R_G2b6bfhruev4XW2,Angelman syndrome,Angelman syndrome,Williams syndrome,0,Angelman syndrome,0,-2,-2,1,> 10 years,Academic medical or research center,I did not find the saliency or region relevance scores helpful,No,,,0,1,1,1,0
xai,NSSlide198,R_GKxvJBdQPZkFSS6,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,I did not find the saliency maps or rgional scores helpful. The gestalt is what is important. I don't know how the AI does with ethnicity,Yes,,This is a weather map,1,1,1,0,0
xai,NSSlide198,R_Gm8fDfOiDph2SF7,Noonan syndrome,Noonan syndrome,Noonan syndrome,1,Noonan syndrome,1,0,-2,0,5 to 10 years,Academic medical or research center,When my decision was congruent with the AI tool it increased my confidence but when not it decreased my confidence on a diagnosis. The feature of the siliency and prediction were good but not the tool that weighted the facial regions. I found that angelman syndrome was the hardest for me to diagnose and I was not very sure of the AI tools confidence. I hope I can get the answers and learn from this.  ,Yes,"22q11DS,Kabuki syndrome,Noonan syndrome",,1,1,1,0,0
xai,NSSlide198,R_GPKx45OEk8gYHw5,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-1,-2,0,> 10 years,Academic medical or research center,"Did not consider AI prediction.  Some cases harder than others due to smiling child or at different angle.  I had little use of the saliency/region relevance scores in decision, unless they region scores are consistent enough to be listed at common criteria.",Yes,"22q11DS,Kabuki syndrome","Ala nasi for 22q, lateral eversion of eyelids for Kabuki.  Could pretend to see periorbital fullness on Williams but not really.  Nothing useful on Angelman, Noonan or unaffected",1,1,1,0,0
xai,NSSlide198,R_GZ3LZStirE5GQBb,Noonan syndrome,Noonan syndrome,22q11.2 deletion syndrome,1,Noonan syndrome,-1,-1,-1,-1,< 1 year,Academic medical or research center,Using pictures is more challenging that examining a patient in the clinic. I feel some pictures mixed different features of the conditions which was confusing. I feel that AI is still developing. A prior study by Dr. Solomon showed that Geneticist perform better than AI for dysmorphology.,No,,,0,1,1,1,-2
xai,NSSlide198,R_Gb31EGbfo0tfhDp,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the map and region scores at all helpful. ,Yes,"Kabuki syndrome,Williams syndrome","eyebrows, nose, eyes",1,1,1,0,0
xai,NSSlide198,R_GQhqyksHxIl30sk,Noonan syndrome,Noonan syndrome,Kabuki syndrome,1,Noonan syndrome,0,0,0,1,> 10 years,Academic medical or research center,not sure how to use this tool,Yes,,not sure,0,1,1,1,-1
xai,NSSlide198,R_GE5bfiKBLCe9di7,Noonan syndrome,Noonan syndrome,Noonan syndrome,-2,Noonan syndrome,2,2,2,2,> 10 years,Academic medical or research center,,No,,,1,1,1,0,4
xai,NSSlide198,R_GGrm1vliCilYvFG,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,My first thought is I hope I don't mess up your survey by being a poor research participant I really did not understand the AI diagrams and pictures either I recognize the condition immediately stage with that diagnosis or if the AI tool disagreed I reduced my confidence level and if this was the real world it would make me pause and reconsider am I really sure this is the diagnosis which as for the various boxes and diagrams they meant nothing to me,Yes,,,1,1,1,0,0
xai,NSSlide198,R_GM560ttQFtofeYK,Noonan syndrome,Noonan syndrome,Noonan syndrome,1,Noonan syndrome,2,1,1,2,> 10 years,Academic medical or research center,The AI prediction matched the clinical diagnosis in most of the cases.,No,,,1,1,1,0,1
xai,NSSlide198,R_GTQTPTvtpbmXp1S,Noonan syndrome,Noonan syndrome,Noonan syndrome,1,Noonan syndrome,1,0,0,1,5 to 10 years,Community based hospital, saliency maps has no clear benefits to me,Yes,,,1,1,1,0,0
xai,NSSlide198,R_GSe6EPLpyzeijL1,Noonan syndrome,Noonan syndrome,Noonan syndrome,2,Noonan syndrome,2,0,0,2,> 10 years,Molecular diagnostic company,Great exercise on how much more accurate facial analysis technology is than an experience clinician (me),Yes,,I am struggling with sliency maps,1,1,1,0,0
xai,NSSlide198,R_G2b6bfhruev4XW2,Noonan syndrome,Noonan syndrome,Unaffected,0,Noonan syndrome,1,-2,-2,1,> 10 years,Academic medical or research center,I did not find the saliency or region relevance scores helpful,No,,,0,1,1,1,1
xai,WSSlide11,R_GKxvJBdQPZkFSS6,Williams syndrome,Angelman syndrome,Williams syndrome,2,Angelman syndrome,1,-2,-2,1,> 10 years,Academic medical or research center,I did not find the saliency maps or rgional scores helpful. The gestalt is what is important. I don't know how the AI does with ethnicity,Yes,,This is a weather map,1,0,0,-1,-1
xai,WSSlide11,R_Gm8fDfOiDph2SF7,Williams syndrome,Angelman syndrome,Williams syndrome,1,Williams syndrome,1,0,-2,-1,5 to 10 years,Academic medical or research center,When my decision was congruent with the AI tool it increased my confidence but when not it decreased my confidence on a diagnosis. The feature of the siliency and prediction were good but not the tool that weighted the facial regions. I found that angelman syndrome was the hardest for me to diagnose and I was not very sure of the AI tools confidence. I hope I can get the answers and learn from this.  ,Yes,"22q11DS,Kabuki syndrome,Noonan syndrome",,1,1,0,0,0
xai,WSSlide11,R_GPKx45OEk8gYHw5,Williams syndrome,Angelman syndrome,Williams syndrome,2,Williams syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,"Did not consider AI prediction.  Some cases harder than others due to smiling child or at different angle.  I had little use of the saliency/region relevance scores in decision, unless they region scores are consistent enough to be listed at common criteria.",Yes,"22q11DS,Kabuki syndrome","Ala nasi for 22q, lateral eversion of eyelids for Kabuki.  Could pretend to see periorbital fullness on Williams but not really.  Nothing useful on Angelman, Noonan or unaffected",1,1,0,0,0
xai,WSSlide11,R_GZ3LZStirE5GQBb,Williams syndrome,Angelman syndrome,Williams syndrome,2,Williams syndrome,1,-2,-2,-2,< 1 year,Academic medical or research center,Using pictures is more challenging that examining a patient in the clinic. I feel some pictures mixed different features of the conditions which was confusing. I feel that AI is still developing. A prior study by Dr. Solomon showed that Geneticist perform better than AI for dysmorphology.,No,,,1,1,0,0,-1
xai,WSSlide11,R_Gb31EGbfo0tfhDp,Williams syndrome,Angelman syndrome,Williams syndrome,1,Angelman syndrome,1,-2,-2,2,> 10 years,Academic medical or research center,I did not find the map and region scores at all helpful. ,Yes,"Kabuki syndrome,Williams syndrome","eyebrows, nose, eyes",1,0,0,-1,0
xai,WSSlide11,R_GQhqyksHxIl30sk,Williams syndrome,Angelman syndrome,Angelman syndrome,2,Angelman syndrome,2,0,0,1,> 10 years,Academic medical or research center,not sure how to use this tool,Yes,,not sure,0,0,0,0,0
xai,WSSlide11,R_GE5bfiKBLCe9di7,Williams syndrome,Angelman syndrome,Williams syndrome,-2,Angelman syndrome,0,0,0,0,> 10 years,Academic medical or research center,,No,,,1,0,0,-1,2
xai,WSSlide11,R_GGrm1vliCilYvFG,Williams syndrome,Angelman syndrome,Angelman syndrome,2,Angelman syndrome,2,-2,-2,-2,> 10 years,Academic medical or research center,My first thought is I hope I don't mess up your survey by being a poor research participant I really did not understand the AI diagrams and pictures either I recognize the condition immediately stage with that diagnosis or if the AI tool disagreed I reduced my confidence level and if this was the real world it would make me pause and reconsider am I really sure this is the diagnosis which as for the various boxes and diagrams they meant nothing to me,Yes,,,0,0,0,0,0
xai,WSSlide11,R_GM560ttQFtofeYK,Williams syndrome,Angelman syndrome,Williams syndrome,2,Williams syndrome,1,-1,-1,-1,> 10 years,Academic medical or research center,The AI prediction matched the clinical diagnosis in most of the cases.,No,,,1,1,0,0,-1
xai,WSSlide11,R_GTQTPTvtpbmXp1S,Williams syndrome,Angelman syndrome,Angelman syndrome,2,Angelman syndrome,2,0,0,1,5 to 10 years,Community based hospital, saliency maps has no clear benefits to me,Yes,,,0,0,0,0,0
xai,WSSlide11,R_GSe6EPLpyzeijL1,Williams syndrome,Angelman syndrome,Angelman syndrome,1,Angelman syndrome,0,0,0,0,> 10 years,Molecular diagnostic company,Great exercise on how much more accurate facial analysis technology is than an experience clinician (me),Yes,,I am struggling with sliency maps,0,0,0,0,-1
xai,WSSlide11,R_G2b6bfhruev4XW2,Williams syndrome,Angelman syndrome,Williams syndrome,2,Angelman syndrome,2,-2,-2,2,> 10 years,Academic medical or research center,I did not find the saliency or region relevance scores helpful,No,,,1,0,0,-1,0
xai,AngelmanSlide273,R_GKxvJBdQPZkFSS6,Angelman syndrome,Kabuki syndrome,Angelman syndrome,1,Angelman syndrome,1,-2,-2,-2,> 10 years,Academic medical or research center,I did not find the saliency maps or rgional scores helpful. The gestalt is what is important. I don't know how the AI does with ethnicity,Yes,,This is a weather map,1,1,0,0,0
xai,AngelmanSlide273,R_Gm8fDfOiDph2SF7,Angelman syndrome,Kabuki syndrome,Unaffected,1,Unaffected,-1,-2,-2,-1,5 to 10 years,Academic medical or research center,When my decision was congruent with the AI tool it increased my confidence but when not it decreased my confidence on a diagnosis. The feature of the siliency and prediction were good but not the tool that weighted the facial regions. I found that angelman syndrome was the hardest for me to diagnose and I was not very sure of the AI tools confidence. I hope I can get the answers and learn from this.  ,Yes,"22q11DS,Kabuki syndrome,Noonan syndrome",,0,0,0,0,-2
xai,AngelmanSlide273,R_GPKx45OEk8gYHw5,Angelman syndrome,Kabuki syndrome,Kabuki syndrome,1,Kabuki syndrome,-2,-1,-1,0,> 10 years,Academic medical or research center,"Did not consider AI prediction.  Some cases harder than others due to smiling child or at different angle.  I had little use of the saliency/region relevance scores in decision, unless they region scores are consistent enough to be listed at common criteria.",Yes,"22q11DS,Kabuki syndrome","Ala nasi for 22q, lateral eversion of eyelids for Kabuki.  Could pretend to see periorbital fullness on Williams but not really.  Nothing useful on Angelman, Noonan or unaffected",0,0,0,0,-3
